rno,node,k,i,j,iseg,ireach,rchlen,width,slope,strtop,strthick,strhc1,thts,thti,eps,uhc,outreach,outseg,asum,line_id,name
719,2410,2,15,10,16,11,271.12607,12.221549,0.020277211639147395,781.3476,1,1.0,0.0,0.0,0.0,0.0,720,31,9894.664,1814645,None
720,2409,2,15,9,16,12,260.05164,12.271761,0.007617083258423644,775.8499,1,1.0,0.0,0.0,0.0,0.0,721,31,9975.615,1814645,None
721,2248,2,14,8,16,13,111.511795,12.308708,0.024836217988496775,773.8691,1,1.0,0.0,0.0,0.0,0.0,722,31,10035.39,1814645,None
722,2408,2,15,8,16,14,136.88428,12.33205,0.031873909802061076,771.09955,1,1.0,0.0,0.0,0.0,0.0,723,31,10073.245,1814645,None
723,2407,2,15,7,16,15,251.30693,12.368442,0.0066524785497883345,766.7365,1,1.0,0.0,0.0,0.0,0.0,724,31,10132.405,1814645,None
724,2406,1,15,6,16,16,84.09034,12.399799,0.03015236317476977,765.0647,1,1.0,0.0,0.0,0.0,0.0,725,31,10183.52,1814645,None
725,2246,2,14,6,16,17,171.09323,12.423606,0.0029812447704696595,762.5292,1,1.0,0.0,0.0,0.0,0.0,726,31,10222.41,1814645,None
726,2245,2,14,5,16,18,38.037865,12.443082,0.12353894609361696,762.0191,1,1.0,0.0,0.0,0.0,0.0,727,31,10254.281,1814645,None
727,2405,2,15,5,16,19,238.60892,12.4688,0.0033296937855819934,757.31995,1,1.0,0.0,0.0,0.0,0.0,728,31,10296.442,1814645,None
728,2404,2,15,4,16,20,280.56387,12.516922,0.00031065369216155256,756.52545,1,1.0,0.0,0.0,0.0,0.0,729,31,10375.564,1814645,None
729,2403,2,15,3,16,21,32.642517,12.545865,0.0721277451081215,756.4383,1,1.0,0.0,0.0,0.0,0.0,1207,31,10423.297,1814645,None
730,9148,2,57,28,17,1,98.72981,1.0,0.07271623497745179,1025.7256,1,1.0,0.0,0.0,0.0,0.0,731,36,15.046423,1814763,None
731,9147,2,57,27,17,2,185.69356,1.0,0.04664766250167528,1018.5463,1,1.0,0.0,0.0,0.0,0.0,732,36,58.392548,1814763,None
732,8987,2,56,27,17,3,169.46089,1.2847408,0.07342008748770573,1009.88416,1,1.0,0.0,0.0,0.0,0.0,733,36,112.51809,1814763,None
733,8986,2,56,26,17,4,215.71533,1.5869517,0.009987890037008952,997.4423,1,1.0,0.0,0.0,0.0,0.0,734,36,171.21895,1814763,None
734,8826,2,55,26,17,5,94.86337,1.7943351,0.09716572360215578,995.2878,1,1.0,0.0,0.0,0.0,0.0,735,36,218.55113,1814763,None
735,8825,2,55,25,17,6,237.45653,1.9927441,0.026347596133672442,986.0703,1,1.0,0.0,0.0,0.0,0.0,736,36,269.1967,1814763,None
736,8665,2,54,25,17,7,267.32254,2.2614264,0.019467043395122507,979.8139,1,1.0,0.0,0.0,0.0,0.0,737,36,346.12503,1814763,None
737,8505,2,53,25,17,8,130.62158,2.4528203,0.04703042468964125,974.6099,1,1.0,0.0,0.0,0.0,0.0,738,36,406.7717,1814763,None
738,8504,2,53,24,17,9,145.63054,2.5774412,0.07524442209658946,968.46674,1,1.0,0.0,0.0,0.0,0.0,739,36,448.87253,1814763,None
739,8344,2,52,24,17,10,273.5092,2.755908,0.010559285294513748,957.50885,1,1.0,0.0,0.0,0.0,0.0,740,36,512.74945,1814763,None
740,8184,1,51,24,17,11,152.51369,2.926306,0.03596629040702494,954.6208,1,1.0,0.0,0.0,0.0,0.0,741,36,577.6753,1814763,None
741,8183,2,51,23,17,12,163.37746,3.0465815,0.05789501457209956,949.13544,1,1.0,0.0,0.0,0.0,0.0,742,36,625.81714,1814763,None
742,8023,2,50,23,17,13,276.97882,3.2068195,0.01231858556846696,939.6767,1,1.0,0.0,0.0,0.0,0.0,743,36,692.9274,1814763,None
743,7863,2,49,23,17,14,99.9008,3.3379304,0.04875441779634003,936.2647,1,1.0,0.0,0.0,0.0,0.0,744,36,750.3639,1814763,None
744,7862,2,49,22,17,15,184.05295,3.4334488,0.020385515151846768,931.3941,1,1.0,0.0,0.0,0.0,0.0,745,36,793.6384,1814763,None
745,7702,2,48,22,17,16,281.83163,3.5847244,0.00921834933593819,927.6421,1,1.0,0.0,0.0,0.0,0.0,746,36,864.6392,1814763,None
746,7542,2,47,22,17,17,141.96674,3.7170563,0.01118451854549238,925.04407,1,1.0,0.0,0.0,0.0,0.0,747,36,929.22614,1814763,None
747,7541,2,47,21,17,18,128.27548,3.7990637,0.03661286727121894,923.45624,1,1.0,0.0,0.0,0.0,0.0,748,36,970.411,1814763,None
748,7381,2,46,21,17,19,272.9496,3.917693,0.006239481789604039,918.7597,1,1.0,0.0,0.0,0.0,0.0,749,36,1031.5577,1814763,None
749,7221,2,45,21,17,20,172.93419,4.0454974,0.016263412219529594,917.05664,1,1.0,0.0,0.0,0.0,0.0,750,36,1099.5104,1814763,None
750,7220,2,45,20,17,21,190.96802,4.1469216,0.004668533185034613,914.24414,1,1.0,0.0,0.0,0.0,0.0,751,36,1154.9691,1814763,None
751,7060,2,44,20,17,22,142.70999,4.237816,0.01718701517710183,913.3526,1,1.0,0.0,0.0,0.0,0.0,752,36,1205.8217,1814763,None
752,7059,1,44,19,17,23,205.32872,4.330615,0.01618795723053593,910.89984,1,1.0,0.0,0.0,0.0,0.0,753,36,1258.8627,1814763,None
753,6899,2,43,19,17,24,211.17455,4.4391513,0.0032616702801069545,907.576,1,1.0,0.0,0.0,0.0,0.0,754,36,1322.3378,1814763,None
754,6898,2,43,18,17,25,84.34407,4.514598,0.043003321710993234,906.8872,1,1.0,0.0,0.0,0.0,0.0,755,36,1367.3749,1814763,None
755,6738,2,42,18,17,26,286.86435,4.60764,0.005895337336679018,903.26013,1,1.0,0.0,0.0,0.0,0.0,756,36,1423.947,1814763,None
756,6578,2,41,18,17,27,132.28691,4.710518,0.031487198593238064,901.569,1,1.0,0.0,0.0,0.0,0.0,757,36,1487.8257,1814763,None
757,6577,2,41,17,17,28,207.25941,4.7922583,0.010438967137705623,897.4036,1,1.0,0.0,0.0,0.0,0.0,758,36,1539.5725,1814763,None
758,6417,2,40,17,17,29,124.29945,4.8707685,0.05033630248822472,895.24005,1,1.0,0.0,0.0,0.0,0.0,759,36,1590.102,1814763,None
759,6416,2,40,16,17,30,272.86786,4.9632006,0.004145690117380695,888.9833,1,1.0,0.0,0.0,0.0,0.0,760,36,1650.6304,1814763,None
760,6415,2,40,15,17,31,167.35062,5.0637054,0.010489546833414026,887.85205,1,1.0,0.0,0.0,0.0,0.0,761,36,1717.7197,1814763,None
761,6255,2,39,15,17,32,102.952385,5.124453,0.030374587553518462,886.0966,1,1.0,0.0,0.0,0.0,0.0,762,36,1758.914,1814763,None
762,6254,2,39,14,17,33,277.66858,5.208807,0.007715215585970833,882.9695,1,1.0,0.0,0.0,0.0,0.0,763,36,1816.9205,1814763,None
763,6253,2,39,13,17,34,143.41887,5.3005853,0.028897237916102384,880.8272,1,1.0,0.0,0.0,0.0,0.0,764,36,1881.0942,1814763,None
764,6093,2,38,13,17,35,270.06598,5.389205,0.0035127321001066497,876.6828,1,1.0,0.0,0.0,0.0,0.0,765,36,1944.1094,1814763,None
765,6092,2,38,12,17,36,25.467781,5.451673,0.18045404694208975,875.73413,1,1.0,0.0,0.0,0.0,0.0,766,36,1989.1487,1814763,None
766,5932,2,37,12,17,37,342.20554,5.5284166,0.004785706660902131,871.13837,1,1.0,0.0,0.0,0.0,0.0,767,36,2045.1821,1814763,None
767,5771,2,36,11,17,38,57.8367,5.614734,0.08960037315460748,869.5007,1,1.0,0.0,0.0,0.0,0.0,1325,36,2109.1296,1814763,None
768,9783,2,61,23,18,1,40.89165,1.0,0.024901159111790746,1016.65295,1,1.0,0.0,0.0,0.0,0.0,769,36,6.2318873,1814785,None
769,9782,2,61,22,18,2,26.131277,1.0,0.3518073854506265,1015.6347,1,1.0,0.0,0.0,0.0,0.0,770,36,16.446182,1814785,None
770,9622,2,60,22,18,3,338.68353,1.0265582,0.052562528935440694,1006.4415,1,1.0,0.0,0.0,0.0,0.0,771,36,72.04396,1814785,None
771,9461,2,59,21,18,4,347.92215,1.6202719,0.022519468738490304,988.63947,1,1.0,0.0,0.0,0.0,0.0,772,36,178.43721,1814785,None
772,9300,2,58,20,18,5,316.28094,2.0378194,0.008826798112755689,980.80444,1,1.0,0.0,0.0,0.0,0.0,773,36,281.43265,1814785,None
773,9299,2,58,19,18,6,79.22448,2.2468574,0.12582685219755452,978.0127,1,1.0,0.0,0.0,0.0,0.0,774,36,341.70767,1814785,None
774,9139,2,57,19,18,7,253.58495,2.4089088,0.008336029553744784,968.0441,1,1.0,0.0,0.0,0.0,0.0,775,36,392.42786,1814785,None
775,9138,2,57,18,18,8,125.14744,2.58112,0.03913255391818427,965.93024,1,1.0,0.0,0.0,0.0,0.0,776,36,450.14667,1814785,None
776,8978,2,56,18,18,9,270.0902,2.7494948,0.01895141371223355,961.0329,1,1.0,0.0,0.0,0.0,0.0,777,36,510.3809,1814785,None
777,8818,2,55,18,18,10,256.98724,2.9593413,0.03052716804905095,955.9143,1,1.0,0.0,0.0,0.0,0.0,778,36,590.70746,1814785,None
778,8658,2,54,18,18,11,279.78802,3.1589236,0.005201735497040061,948.0692,1,1.0,0.0,0.0,0.0,0.0,779,36,672.512,1814785,None
779,8498,2,53,18,18,12,87.195404,3.2884943,0.08082544600186405,946.61383,1,1.0,0.0,0.0,0.0,0.0,780,36,728.4403,1814785,None
780,8497,2,53,17,18,13,260.95352,3.406919,0.007493692202890331,939.5662,1,1.0,0.0,0.0,0.0,0.0,781,36,781.49817,1814785,None
781,8337,2,52,17,18,14,93.3198,3.5233934,0.07374268626713419,937.6107,1,1.0,0.0,0.0,0.0,0.0,782,36,835.48944,1814785,None
782,8336,2,52,16,18,15,219.81699,3.623266,0.016740055446626618,930.72906,1,1.0,0.0,0.0,0.0,0.0,783,36,883.2115,1814785,None
783,8176,2,51,16,18,16,196.73811,3.7520554,0.008640370222692505,927.0493,1,1.0,0.0,0.0,0.0,0.0,784,36,946.6945,1814785,None
784,8175,1,51,15,18,17,128.12993,3.8495448,0.02463510418985169,925.3494,1,1.0,0.0,0.0,0.0,0.0,785,36,996.2044,1814785,None
785,8015,2,50,15,18,18,296.48654,3.9734075,0.0001,922.19293,1,1.0,0.0,0.0,0.0,0.0,786,36,1060.9159,1814785,None
786,7855,0,49,15,18,19,29.277266,4.065909,0.16932583586709307,922.19293,1,1.0,0.0,0.0,0.0,0.0,787,36,1110.5624,1814785,None
787,7854,1,49,14,18,20,242.43268,4.1415014,0.010508514943415398,917.23553,1,1.0,0.0,0.0,0.0,0.0,788,36,1151.971,1814785,None
788,7695,2,48,15,18,21,254.95013,4.280825,0.00856287240223667,914.6879,1,1.0,0.0,0.0,0.0,0.0,789,36,1230.2634,1814785,None
789,7535,2,47,15,18,22,77.117836,4.368548,0.039734906715866034,912.5048,1,1.0,0.0,0.0,0.0,0.0,790,36,1280.8706,1814785,None
790,7534,2,47,14,18,23,181.18301,4.435599,0.015691750301709363,909.44055,1,1.0,0.0,0.0,0.0,0.0,791,36,1320.2356,1814785,None
791,7374,1,46,14,18,24,267.7226,4.5498066,0.00585427530345728,906.5975,1,1.0,0.0,0.0,0.0,0.0,792,36,1388.6488,1814785,None
792,7214,2,45,14,18,25,180.80386,4.661159,0.010321742583990328,905.03015,1,1.0,0.0,0.0,0.0,0.0,793,36,1457.0043,1814785,None
793,7213,1,45,13,18,26,129.66524,4.7367234,0.019374560839168904,903.16394,1,1.0,0.0,0.0,0.0,0.0,794,36,1504.3197,1814785,None
794,7053,1,44,13,18,27,273.6734,4.8331485,0.015365315414268717,900.65173,1,1.0,0.0,0.0,0.0,0.0,795,36,1565.7886,1814785,None
795,6893,1,43,13,18,28,253.53052,4.9563937,0.014264377766714397,896.44666,1,1.0,0.0,0.0,0.0,0.0,796,36,1646.1344,1814785,None
796,6733,2,42,13,18,29,261.3333,5.073901,0.00201672939508628,892.8302,1,1.0,0.0,0.0,0.0,0.0,797,36,1724.5996,1814785,None
797,6732,1,42,12,18,30,13.7857485,5.1356034,0.2877904839055011,892.30316,1,1.0,0.0,0.0,0.0,0.0,798,36,1766.5278,1814785,None
798,6572,1,41,12,18,31,274.50317,5.1994834,0.017370916028158115,888.33575,1,1.0,0.0,0.0,0.0,0.0,799,36,1810.463,1814785,None
799,6412,2,40,12,18,32,293.0137,5.3230247,0.014857928569918386,883.5674,1,1.0,0.0,0.0,0.0,0.0,800,36,1896.9526,1814785,None
800,6251,2,39,11,18,33,270.90048,5.4432597,0.023615088521659725,879.2138,1,1.0,0.0,0.0,0.0,0.0,801,36,1983.0527,1814785,None
801,6091,2,38,11,18,34,252.25664,5.552305,0.013144533798341641,872.81647,1,1.0,0.0,0.0,0.0,0.0,802,36,2062.782,1814785,None
802,5931,2,37,11,18,35,250.01042,5.6550436,0.020727895681594815,869.5007,1,1.0,0.0,0.0,0.0,0.0,1325,36,2139.3274,1814785,None
803,17599,2,109,159,19,1,134.03668,1.0,0.020799095834033453,1384.8638,1,1.0,0.0,0.0,0.0,0.0,804,38,20.427189,1814971,None
804,17759,2,110,159,19,2,201.63583,1.0232526,0.006403314685503079,1382.0759,1,1.0,0.0,0.0,0.0,0.0,1366,38,71.58368,1814971,None
805,4319,2,26,159,20,1,323.12848,42.09459,0.0011722401592554178,1172.4227,1,1.0,0.0,0.0,0.0,0.0,806,39,115549.99,1814675,Potato River
806,4318,1,26,158,20,2,61.674503,42.10534,0.028738957622717186,1172.044,1,1.0,0.0,0.0,0.0,0.0,807,39,115608.63,1814675,Potato River
807,4158,0,25,158,20,3,293.73795,42.11526,0.004427542062740482,1170.2715,1,1.0,0.0,0.0,0.0,0.0,808,39,115662.8,1814675,Potato River
808,3998,1,24,158,20,4,251.32553,42.13048,0.0027422959442943815,1168.971,1,1.0,0.0,0.0,0.0,0.0,809,39,115745.87,1814675,Potato River
809,3838,2,23,158,20,5,129.41786,42.141106,0.010086860517720331,1168.2817,1,1.0,0.0,0.0,0.0,0.0,810,39,115803.89,1814675,Potato River
810,3837,1,23,157,20,6,192.8624,42.1501,0.0046312215028684045,1166.9763,1,1.0,0.0,0.0,0.0,0.0,811,39,115853.01,1814675,Potato River
811,3677,2,22,157,20,7,159.95728,42.159943,0.0001,1166.0831,1,1.0,0.0,0.0,0.0,0.0,812,39,115906.78,1814675,Potato River
812,3676,2,22,156,20,8,140.57938,42.168324,0.011725158227332869,1166.0831,1,1.0,0.0,0.0,0.0,0.0,813,39,115952.58,1814675,Potato River
813,3516,2,21,156,20,9,148.3119,42.17638,0.008124472917000393,1164.4348,1,1.0,0.0,0.0,0.0,0.0,814,39,115996.61,1814675,Potato River
814,3517,2,21,157,20,10,105.94636,42.18347,0.024580817148847297,1163.2299,1,1.0,0.0,0.0,0.0,0.0,815,39,116035.36,1814675,Potato River
815,3357,2,20,157,20,11,259.48117,42.193657,0.007090471132686533,1160.6256,1,1.0,0.0,0.0,0.0,0.0,816,39,116091.05,1814675,Potato River
816,3197,2,19,157,20,12,217.41714,42.206947,0.011622153677716837,1158.7858,1,1.0,0.0,0.0,0.0,0.0,817,39,116163.73,1814675,Potato River
817,3198,2,19,158,20,13,255.87988,42.22013,0.010585506505203781,1156.2589,1,1.0,0.0,0.0,0.0,0.0,818,39,116235.86,1814675,Potato River
818,3199,2,19,159,20,14,261.6745,42.234547,0.11600282230554373,1153.5503,1,1.0,0.0,0.0,0.0,0.0,1370,39,116314.734,1814675,Potato River
819,6490,0,40,90,21,1,39.13481,1.0,0.03568394288853564,1146.0009,1,1.0,0.0,0.0,0.0,0.0,820,40,5.964145,1814707,Barr Creek
820,6489,0,40,89,21,2,262.08865,1.0,0.0001,1144.6044,1,1.0,0.0,0.0,0.0,0.0,821,40,51.870598,1814707,Barr Creek
821,6488,0,40,88,21,3,252.94315,1.3835138,0.00991163476943372,1144.6044,1,1.0,0.0,0.0,0.0,0.0,822,40,130.36145,1814707,Barr Creek
822,6487,0,40,87,21,4,267.63263,1.7573807,0.004687001484414785,1142.0973,1,1.0,0.0,0.0,0.0,0.0,823,40,209.69719,1814707,Barr Creek
823,6486,0,40,86,21,5,175.44472,2.0224206,0.004905920144860669,1140.8429,1,1.0,0.0,0.0,0.0,0.0,824,40,277.2222,1814707,Barr Creek
824,6326,0,39,86,21,6,111.52891,2.1771305,0.019556834073306797,1139.9822,1,1.0,0.0,0.0,0.0,0.0,825,40,320.95697,1814707,Barr Creek
825,6325,0,39,85,21,7,289.85623,2.376884,0.0006241308046770644,1137.801,1,1.0,0.0,0.0,0.0,0.0,826,40,382.12805,1814707,Barr Creek
826,6165,0,38,85,21,8,72.710304,2.5440302,0.0018786426638867568,1137.6201,1,1.0,0.0,0.0,0.0,0.0,827,40,437.3832,1814707,Barr Creek
827,6165,0,38,85,21,9,54.395412,2.6007519,0.012407788221002648,1137.4835,1,1.0,0.0,0.0,0.0,0.0,828,40,456.97623,1814707,Barr Creek
828,6164,0,38,84,21,10,157.21312,2.691543,0.010392192888386517,1136.8086,1,1.0,0.0,0.0,0.0,0.0,829,40,489.22537,1814707,Barr Creek
829,6004,0,37,84,21,11,251.77745,2.8589604,0.009375238439932106,1135.1748,1,1.0,0.0,0.0,0.0,0.0,830,40,551.55554,1814707,Barr Creek
830,5844,0,36,84,21,12,297.35147,3.0695853,0.0001,1132.8143,1,1.0,0.0,0.0,0.0,0.0,831,40,635.2428,1814707,Barr Creek
831,5684,0,35,84,21,13,31.51149,3.1891522,0.06286846829048146,1132.8143,1,1.0,0.0,0.0,0.0,0.0,832,40,685.3615,1814707,Barr Creek
832,5683,0,35,83,21,14,280.0689,3.2984884,0.005725868332923264,1130.8333,1,1.0,0.0,0.0,0.0,0.0,833,40,732.8463,1814707,Barr Creek
833,5682,0,35,82,21,15,276.8176,3.485475,0.0001,1129.2296,1,1.0,0.0,0.0,0.0,0.0,834,40,817.7158,1814707,Barr Creek
834,5681,0,35,81,21,16,12.977726,3.578965,0.06250380287316437,1129.2296,1,1.0,0.0,0.0,0.0,0.0,835,40,861.8807,1814707,Barr Creek
835,5521,0,34,81,21,17,282.61108,3.671903,0.0044869662872816015,1128.4185,1,1.0,0.0,0.0,0.0,0.0,836,40,906.9284,1814707,Barr Creek
836,5361,0,33,81,21,18,254.69919,3.8351488,0.001909900846910424,1127.1504,1,1.0,0.0,0.0,0.0,0.0,837,40,988.81445,1814707,Barr Creek
837,5360,0,33,80,21,19,60.915012,3.927916,0.017636716774676153,1126.664,1,1.0,0.0,0.0,0.0,0.0,838,40,1036.9141,1814707,Barr Creek
838,5200,0,32,80,21,20,269.91522,4.0228887,0.0049874601196529126,1125.5896,1,1.0,0.0,0.0,0.0,0.0,839,40,1087.3326,1814707,Barr Creek
839,5199,0,32,79,21,21,111.7949,4.129788,0.005699786278487927,1124.2434,1,1.0,0.0,0.0,0.0,0.0,840,40,1145.5052,1814707,Barr Creek
840,5039,0,31,79,21,22,219.03534,4.220276,0.004363727559614621,1123.6062,1,1.0,0.0,0.0,0.0,0.0,841,40,1195.9237,1814707,Barr Creek
841,5038,0,31,78,21,23,189.64943,4.32948,0.006667704573185082,1122.6504,1,1.0,0.0,0.0,0.0,0.0,842,40,1258.2073,1814707,Barr Creek
842,4878,0,30,78,21,24,270.24158,4.449203,0.006270612005769216,1121.3859,1,1.0,0.0,0.0,0.0,0.0,843,40,1328.2947,1814707,Barr Creek
843,4718,0,29,78,21,25,257.18134,4.5827045,0.00261482953414123,1119.6913,1,1.0,0.0,0.0,0.0,0.0,844,40,1408.674,1814707,Barr Creek
844,4558,0,28,78,21,26,257.3139,4.7093344,0.0021490425019408984,1119.0188,1,1.0,0.0,0.0,0.0,0.0,845,40,1487.083,1814707,Barr Creek
845,4398,0,27,78,21,27,225.4386,4.8251677,0.00035791775255808315,1118.4658,1,1.0,0.0,0.0,0.0,0.0,846,40,1560.6545,1814707,Barr Creek
846,4399,0,27,79,21,28,55.424656,4.8913126,0.020359494346607644,1118.3851,1,1.0,0.0,0.0,0.0,0.0,847,40,1603.4581,1814707,Barr Creek
847,4239,0,26,79,21,29,277.9692,4.9687004,0.0021724774509949227,1117.2567,1,1.0,0.0,0.0,0.0,0.0,848,40,1654.2673,1814707,Barr Creek
848,4240,0,26,80,21,30,159.07419,5.0683804,0.0011756257933987306,1116.6528,1,1.0,0.0,0.0,0.0,0.0,849,40,1720.8727,1814707,Barr Creek
849,4080,0,25,80,21,31,129.8097,5.1332192,0.008001685159220276,1116.4658,1,1.0,0.0,0.0,0.0,0.0,850,40,1764.8986,1814707,Barr Creek
850,4081,0,25,81,21,32,272.43243,5.222177,0.0024868192976281343,1115.4271,1,1.0,0.0,0.0,0.0,0.0,851,40,1826.2003,1814707,Barr Creek
851,4082,0,25,82,21,33,203.45097,5.3255267,0.0024443945612221013,1114.7496,1,1.0,0.0,0.0,0.0,0.0,852,40,1898.725,1814707,Barr Creek
852,3922,0,24,82,21,34,145.7404,5.4001193,0.0035848737174836824,1114.2523,1,1.0,0.0,0.0,0.0,0.0,853,40,1951.9418,1814707,Barr Creek
853,3923,0,24,83,21,35,150.50377,5.462613,0.0027673985125841304,1113.7299,1,1.0,0.0,0.0,0.0,0.0,854,40,1997.0894,1814707,Barr Creek
854,3763,0,23,83,21,36,192.50916,5.534103,0.0041888734238618676,1113.3134,1,1.0,0.0,0.0,0.0,0.0,855,40,2049.3645,1814707,Barr Creek
855,3764,0,23,84,21,37,253.92885,5.6258044,0.002630535106821322,1112.507,1,1.0,0.0,0.0,0.0,0.0,856,40,2117.4016,1814707,Barr Creek
856,3765,0,23,85,21,38,216.72197,5.720908,0.005724387740668563,1111.839,1,1.0,0.0,0.0,0.0,0.0,857,40,2189.129,1814707,Barr Creek
857,3605,0,22,85,21,39,218.27423,5.80744,0.0023164220171942047,1110.5984,1,1.0,0.0,0.0,0.0,0.0,858,40,2255.4224,1814707,Barr Creek
858,3606,0,22,86,21,40,85.100174,5.8670425,0.006908218840352332,1110.0928,1,1.0,0.0,0.0,0.0,0.0,859,40,2301.6565,1814707,Barr Creek
859,3446,0,21,86,21,41,249.66234,5.9321256,0.0026735328740826766,1109.5049,1,1.0,0.0,0.0,0.0,0.0,860,40,2352.6743,1814707,Barr Creek
860,3447,0,21,87,21,42,228.63342,6.0239096,0.00043353719904002476,1108.8374,1,1.0,0.0,0.0,0.0,0.0,861,40,2425.5667,1814707,Barr Creek
861,3287,0,20,87,21,43,43.555492,6.075531,0.025921606164263887,1108.7383,1,1.0,0.0,0.0,0.0,0.0,862,40,2467.048,1814707,Barr Creek
862,3288,0,20,88,21,44,334.88504,6.1465917,0.0001,1107.6093,1,1.0,0.0,0.0,0.0,0.0,863,40,2524.7224,1814707,Barr Creek
863,3289,0,20,89,21,45,33.223675,6.2149425,0.03407817335479523,1107.6093,1,1.0,0.0,0.0,0.0,0.0,864,40,2580.8223,1814707,Barr Creek
864,3129,0,19,89,21,46,300.375,6.276251,0.0019519058208489388,1106.477,1,1.0,0.0,0.0,0.0,0.0,865,40,2631.6628,1814707,Barr Creek
865,3130,0,19,90,21,47,192.43733,6.3657527,0.0001,1105.8907,1,1.0,0.0,0.0,0.0,0.0,866,40,2706.7673,1814707,Barr Creek
866,2970,0,18,90,21,48,73.33116,6.413508,0.013087434826567976,1105.8907,1,1.0,0.0,0.0,0.0,0.0,867,40,2747.2705,1814707,Barr Creek
867,2971,0,18,91,21,49,293.12924,6.4787865,0.0009632223347647367,1104.931,1,1.0,0.0,0.0,0.0,0.0,868,40,2803.119,1814707,Barr Creek
868,2972,0,18,92,21,50,118.16941,6.551287,0.006042081902155642,1104.6487,1,1.0,0.0,0.0,0.0,0.0,869,40,2865.801,1814707,Barr Creek
869,2812,0,17,92,21,51,188.6879,6.604866,0.002821318388950214,1103.9347,1,1.0,0.0,0.0,0.0,0.0,870,40,2912.566,1814707,Barr Creek
870,2813,0,17,93,21,52,247.40213,6.6802797,0.004139697266751311,1103.4023,1,1.0,0.0,0.0,0.0,0.0,871,40,2979.0261,1814707,Barr Creek
871,2653,0,16,93,21,53,146.23584,6.7476373,0.004380766033036051,1102.3782,1,1.0,0.0,0.0,0.0,0.0,872,40,3039.0166,1814707,Barr Creek
872,2654,0,16,94,21,54,272.06003,6.8184943,0.00015748980102105889,1101.7375,1,1.0,0.0,0.0,0.0,0.0,873,40,3102.765,1814707,Barr Creek
873,2494,0,15,94,21,55,26.621897,6.8686476,0.04417053118454031,1101.6947,1,1.0,0.0,0.0,0.0,0.0,874,40,3148.284,1814707,Barr Creek
874,2495,0,15,95,21,56,286.35904,6.920817,0.006203286586660951,1100.5188,1,1.0,0.0,0.0,0.0,0.0,875,40,3195.9822,1814707,Barr Creek
875,2496,0,15,96,21,57,259.91025,7.010954,0.0005443397995406457,1098.7424,1,1.0,0.0,0.0,0.0,0.0,876,40,3279.2336,1814707,Barr Creek
876,2336,0,14,96,21,58,22.813799,7.057158,0.061420946290364827,1098.601,1,1.0,0.0,0.0,0.0,0.0,877,40,3322.3208,1814707,Barr Creek
877,2337,0,14,97,21,59,329.87555,7.1143813,0.0043721359317969,1097.1997,1,1.0,0.0,0.0,0.0,0.0,878,40,3376.0706,1814707,Barr Creek
878,2338,0,14,98,21,60,254.0959,7.208143,0.0014325837990361646,1095.7574,1,1.0,0.0,0.0,0.0,0.0,879,40,3465.0679,1814707,Barr Creek
879,2339,0,14,99,21,61,91.88598,7.2631297,0.016357792332392783,1095.3934,1,1.0,0.0,0.0,0.0,0.0,880,40,3517.7957,1814707,Barr Creek
880,2179,0,13,99,21,62,263.16275,7.3191338,0.0046334838438619385,1093.8904,1,1.0,0.0,0.0,0.0,0.0,881,40,3571.905,1814707,Barr Creek
881,2019,0,12,99,21,63,222.7992,7.395108,0.004285077946121213,1092.671,1,1.0,0.0,0.0,0.0,0.0,882,40,3645.9656,1814707,Barr Creek
882,2020,0,12,100,21,64,93.54095,7.444153,0.039191559890344674,1091.7163,1,1.0,0.0,0.0,0.0,0.0,883,40,3694.1758,1814707,Barr Creek
883,1860,1,11,100,21,65,246.54211,7.4965253,0.0001,1088.0503,1,1.0,0.0,0.0,0.0,0.0,884,40,3746.0044,1814707,Barr Creek
884,1861,1,11,101,21,66,133.47357,7.554623,0.0001,1088.0503,1,1.0,0.0,0.0,0.0,0.0,885,40,3803.919,1814707,Barr Creek
885,1701,1,10,101,21,67,222.79707,7.608693,0.0012563326004954788,1088.0503,1,1.0,0.0,0.0,0.0,0.0,886,40,3858.2146,1814707,Barr Creek
886,1702,1,10,102,21,68,111.14685,7.6590323,0.017727330137339858,1087.7704,1,1.0,0.0,0.0,0.0,0.0,887,40,3909.1077,1814707,Barr Creek
887,1542,1,9,102,21,69,275.63544,7.7169313,0.0016177994252006916,1085.8,1,1.0,0.0,0.0,0.0,0.0,888,40,3968.0532,1814707,Barr Creek
888,1543,1,9,103,21,70,49.2866,7.7652407,0.028779771436726994,1085.3541,1,1.0,0.0,0.0,0.0,0.0,889,40,4017.5713,1814707,Barr Creek
889,1383,1,8,103,21,71,255.80658,7.8103333,0.006159667965837417,1083.9357,1,1.0,0.0,0.0,0.0,0.0,890,40,4064.0676,1814707,Barr Creek
890,1223,1,7,103,21,72,277.75452,7.8885818,0.012524583967846916,1082.36,1,1.0,0.0,0.0,0.0,0.0,891,40,4145.3823,1814707,Barr Creek
891,1063,1,6,103,21,73,172.20247,7.953979,0.0001,1078.8812,1,1.0,0.0,0.0,0.0,0.0,892,40,4213.9556,1814707,Barr Creek
892,1064,1,6,104,21,74,100.01013,7.9932857,0.008365851604390668,1078.8806,1,1.0,0.0,0.0,0.0,0.0,893,40,4255.441,1814707,Barr Creek
